State ,State_Name,Region,County,State_Code,County_Code,Year_Span,Year,Measure_Name,Measure_Id,  Number_Of_Cases  ,  Population  ,   Number_Of_Cases_Per 100K_People   ,Confidence Interval Lower Bound,Confidence Interval Upper Bound,Data Release Year,fipscode
NJ,New Jersey,Northest,New Jersey,34,0,2010,2010,Uninsured,85,"1,124,840","7,480,176"," 15,038 ",0.146436364,0.153563636,2013,34000
NJ,New Jersey,Northest,New Jersey,34,0,2011,2011,Uninsured,85,"1,114,220","7,479,728"," 14,897 ",0.145390842,0.152539778,2014,
NM,New Mexico,West,New Mexico,35,0,2006,2006,Uninsured,85,"437,404","1,694,754"," 25,809 ",25.77648,0.28152,Uknown,35000
NM,New Mexico,West,New Mexico,35,0,2007,2007,Uninsured,85,"450,870","1,691,001"," 26,663 ",0.24152,0.29248,Uknown,
NM,New Mexico,West,New Mexico,35,0,2008,2008,Uninsured,85,"404,763","1,696,968"," 23,852 ",0.22528,0.25272,Uknown,35000
NM,New Mexico,West,New Mexico,35,0,2009,2009,Uninsured,85,"394,687","1,721,045"," 22,933 ",0.221851064,0.236148936,2012,35000
NM,New Mexico,West,New Mexico,35,0,2010,2010,Uninsured,85,"397,890","1,756,794"," 22,649 ",0.218872727,0.233127273,2013,35000
NM,New Mexico,West,New Mexico,35,0,2011,2011,Uninsured,85,"405,848","1,764,949"," 22,995 ",0.222799918,0.23709779,2014,
NY,New York,Northest,New York,36,0,2006,2006,Uninsured,85,"2,602,283","16,541,875"," 15,731 ",15.6902,0.1668,Uknown,36000
NY,New York,Northest,New York,36,0,2007,2007,Uninsured,85,"2,541,757","16,703,992"," 15,216 ",0.1422,0.1618,Uknown,
NY,New York,Northest,New York,36,0,2008,2008,Uninsured,85,"2,156,461","16,473,698"," 13,090 ",0.12708,0.13492,Uknown,36000
NY,New York,Northest,New York,36,0,2009,2009,Uninsured,85,"2,172,693","16,508,612"," 13,161 ",0.129617021,0.134382979,2012,36000
NY,New York,Northest,New York,36,0,2010,2010,Uninsured,85,"2,245,437","16,360,854"," 13,724 ",0.134624242,0.139375758,2013,36000
NY,New York,Northest,New York,36,0,2011,2011,Uninsured,85,"2,155,975","16,393,000"," 13,152 ",0.129135047,0.133901005,2014,
NC,North Carolina,South,North Carolina,37,0,2006,2006,Uninsured,85,"1,465,121","7,856,329"," 18,649 ",18.58628,0.19972,Uknown,37000
NC,North Carolina,South,North Carolina,37,0,2007,2007,Uninsured,85,"1,453,309","7,974,108"," 18,225 ",0.16632,0.19768,Uknown,
NC,North Carolina,South,North Carolina,37,0,2008,2008,Uninsured,85,"1,361,040","7,842,751"," 17,354 ",0.16812,0.17988,Uknown,37000
NC,North Carolina,South,North Carolina,37,0,2009,2009,Uninsured,85,"1,431,168","7,936,681"," 18,032 ",0.176425532,0.183574468,2012,37000
NC,North Carolina,South,North Carolina,37,0,2010,2010,Uninsured,85,"1,549,918","8,097,413"," 19,141 ",0.187436364,0.194563636,2013,37000
NC,North Carolina,South,North Carolina,37,0,2011,2011,Uninsured,85,"1,528,388","8,157,718"," 18,735 ",0.183780378,0.190929314,2014,
ND,North Dakota,Midwest,North Dakota,38,0,2006,2006,Uninsured,85,"67,813","541,544"," 12,522 ",12.48432,0.14068,Uknown,38000
ND,North Dakota,Midwest,North Dakota,38,0,2007,2007,Uninsured,85,"71,997","540,525"," 13,320 ",0.11536,0.15064,Uknown,
ND,North Dakota,Midwest,North Dakota,38,0,2008,2008,Uninsured,85,"61,607","529,406"," 11,637 ",0.10228,0.12972,Uknown,38000
ND,North Dakota,Midwest,North Dakota,38,0,2009,2009,Uninsured,85,"61,244","534,173"," 11,465 ",0.107851064,0.122148936,2012,38000
ND,North Dakota,Midwest,North Dakota,38,0,2010,2010,Uninsured,85,"63,683","559,002"," 11,392 ",0.106872727,0.121127273,2013,38000
ND,North Dakota,Midwest,North Dakota,38,0,2011,2011,Uninsured,85,"65,997","568,280"," 11,613 ",0.108985716,0.123283588,2014,
OH,Ohio,Midwest,Ohio,39,0,2006,2006,Uninsured,85,"1,209,675","9,824,845"," 12,312 ",12.2902,0.1328,Uknown,39000
OH,Ohio,Midwest,Ohio,39,0,2007,2007,Uninsured,85,"1,182,044","9,826,538"," 12,029 ",0.10824,0.13176,Uknown,
OH,Ohio,Midwest,Ohio,39,0,2008,2008,Uninsured,85,"1,261,883","9,666,736"," 13,054 ",0.12708,0.13492,Uknown,39000
OH,Ohio,Midwest,Ohio,39,0,2009,2009,Uninsured,85,"1,358,090","9,683,509"," 14,025 ",0.137617021,0.142382979,2012,39000
OH,Ohio,Midwest,Ohio,39,0,2010,2010,Uninsured,85,"1,384,046","9,656,565"," 14,333 ",0.140624242,0.145375758,2013,39000
OH,Ohio,Midwest,Ohio,39,0,2011,2011,Uninsured,85,"1,338,208","9,647,604"," 13,871 ",0.136325866,0.141091823,2014,
OK,Oklahoma,South,Oklahoma,40,0,2006,2006,Uninsured,85,"646,840","3,084,997"," 20,967 ",20.9804,0.2296,Uknown,40000
OK,Oklahoma,South,Oklahoma,40,0,2007,2007,Uninsured,85,"598,090","3,077,498"," 19,434 ",0.17244,0.21556,Uknown,
OK,Oklahoma,South,Oklahoma,40,0,2008,2008,Uninsured,85,"660,010","3,075,141"," 21,463 ",0.20716,0.22284,Uknown,40000
OK,Oklahoma,South,Oklahoma,40,0,2009,2009,Uninsured,85,"666,731","3,111,400"," 21,429 ",0.209234043,0.218765957,2012,40000
OK,Oklahoma,South,Oklahoma,40,0,2010,2010,Uninsured,85,"691,408","3,163,465"," 21,856 ",0.214248485,0.223751515,2013,40000
OK,Oklahoma,South,Oklahoma,40,0,2011,2011,Uninsured,85,"695,537","3,188,402"," 21,815 ",0.213379998,0.222911913,2014,
OR,Oregon,West,Oregon,41,0,2006,2006,Uninsured,85,"615,610","3,222,527"," 19,103 ",19.08236,0.20864,Uknown,41000
OR,Oregon,West,Oregon,41,0,2007,2007,Uninsured,85,"608,893","3,238,714"," 18,800 ",0.17036,0.20564,Uknown,
OR,Oregon,West,Oregon,41,0,2008,2008,Uninsured,85,"579,896","3,227,241"," 17,969 ",0.17216,0.18784,Uknown,41000
OR,Oregon,West,Oregon,41,0,2009,2009,Uninsured,85,"628,573","3,246,965"," 19,359 ",0.189234043,0.198765957,2012,41000
OR,Oregon,West,Oregon,41,0,2010,2010,Uninsured,85,"639,710","3,241,366"," 19,736 ",0.192248485,0.201751515,2013,41000
OR,Oregon,West,Oregon,41,0,2011,2011,Uninsured,85,"589,681","3,256,050"," 18,110 ",0.17633722,0.185869135,2014,
PA,Pennsylvania,Northest,Pennsylvania,42,0,2006,2006,Uninsured,85,"1,197,745","10,405,821"," 11,510 ",11.4902,0.1248,Uknown,42000
PA,Pennsylvania,Northest,Pennsylvania,42,0,2007,2007,Uninsured,85,"1,167,286","10,422,502"," 11,200 ",0.1022,0.1218,Uknown,
PA,Pennsylvania,Northest,Pennsylvania,42,0,2008,2008,Uninsured,85,"1,080,141","10,199,698"," 10,590 ",0.10208,0.10992,Uknown,42000
PA,Pennsylvania,Northest,Pennsylvania,42,0,2009,2009,Uninsured,85,"1,203,026","10,316,393"," 11,661 ",0.114617021,0.119382979,2012,42000
PA,Pennsylvania,Northest,Pennsylvania,42,0,2010,2010,Uninsured,85,"1,254,674","10,400,895"," 12,063 ",0.118624242,0.123375758,2013,42000
PA,Pennsylvania,Northest,Pennsylvania,42,0,2011,2011,Uninsured,85,"1,249,474","10,416,956"," 11,995 ",0.117563194,0.122329151,2014,
RI,Rhode Island,Northest,Rhode Island,44,0,2006,2006,Uninsured,85,"110,118","901,650"," 12,213 ",12.18628,0.13572,Uknown,44000
RI,Rhode Island,Northest,Rhode Island,44,0,2007,2007,Uninsured,85,"105,801","897,404"," 11,790 ",0.10428,0.13172,Uknown,
RI,Rhode Island,Northest,Rhode Island,44,0,2008,2008,Uninsured,85,"103,424","874,754"," 11,823 ",0.10428,0.13172,Uknown,44000
RI,Rhode Island,Northest,Rhode Island,44,0,2009,2009,Uninsured,85,"116,176","874,101"," 13,291 ",0.124659575,0.141340426,2012,44000
RI,Rhode Island,Northest,Rhode Island,44,0,2010,2010,Uninsured,85,"120,001","867,178"," 13,838 ",0.129684849,0.146315152,2013,44000
RI,Rhode Island,Northest,Rhode Island,44,0,2011,2011,Uninsured,85,"110,145","863,242"," 12,759 ",0.119254154,0.135935005,2014,
SC,South Carolina,South,South Carolina,45,0,2006,2006,Uninsured,85,"726,846","3,777,157"," 19,243 ",19.18236,0.20964,Uknown,45000
SC,South Carolina,South,South Carolina,45,0,2007,2007,Uninsured,85,"694,350","3,823,905"," 18,158 ",0.16436,0.19964,Uknown,
SC,South Carolina,South,South Carolina,45,0,2008,2008,Uninsured,85,"721,391","3,751,753"," 19,228 ",0.18416,0.19984,Uknown,45000
SC,South Carolina,South,South Carolina,45,0,2009,2009,Uninsured,85,"737,955","3,802,726"," 19,406 ",0.189234043,0.198765957,2012,45000
SC,South Carolina,South,South Carolina,45,0,2010,2010,Uninsured,85,"785,961","3,871,669"," 20,300 ",0.198248485,0.207751515,2013,45000
SC,South Carolina,South,South Carolina,45,0,2011,2011,Uninsured,85,"755,487","3,891,180"," 19,415 ",0.189387744,0.198919659,2014,
SD,South Dakota,Midwest,South Dakota,46,0,2006,2006,Uninsured,85,"89,706","672,446"," 13,340 ",13.28432,0.14868,Uknown,46000
SD,South Dakota,Midwest,South Dakota,46,0,2007,2007,Uninsured,85,"91,620","675,020"," 13,573 ",0.11836,0.15364,Uknown,
SD,South Dakota,Midwest,South Dakota,46,0,2008,2008,Uninsured,85,"84,655","668,502"," 12,663 ",0.11524,0.13876,Uknown,46000
SD,South Dakota,Midwest,South Dakota,46,0,2009,2009,Uninsured,85,"99,891","674,936"," 14,800 ",0.139659575,0.156340426,2012,46000
SD,South Dakota,Midwest,South Dakota,46,0,2010,2010,Uninsured,85,"94,404","678,859"," 13,906 ",0.131872727,0.146127273,2013,46000
SD,South Dakota,Midwest,South Dakota,46,0,2011,2011,Uninsured,85,"94,966","685,008"," 13,863 ",0.131485941,0.145783813,2014,
TN,Tennessee,South,Tennessee,47,0,2006,2006,Uninsured,85,"842,331","5,312,855"," 15,855 ",15.88432,0.17468,Uknown,47000
TN,Tennessee,South,Tennessee,47,0,2007,2007,Uninsured,85,"857,289","5,335,489"," 16,068 ",0.14336,0.17864,Uknown,
TN,Tennessee,South,Tennessee,47,0,2008,2008,Uninsured,85,"777,755","5,263,341"," 14,777 ",0.14212,0.15388,Uknown,47000
TN,Tennessee,South,Tennessee,47,0,2009,2009,Uninsured,85,"867,718","5,321,778"," 16,305 ",0.159425532,0.166574468,2012,47000
TN,Tennessee,South,Tennessee,47,0,2010,2010,Uninsured,85,"888,747","5,359,465"," 16,583 ",0.162436364,0.169563636,2013,47000
TN,Tennessee,South,Tennessee,47,0,2011,2011,Uninsured,85,"918,356","5,387,345"," 17,047 ",0.166890947,0.174039883,2014,
TX,Texas,South,Texas,48,0,2006,2006,Uninsured,85,"5,854,743","21,233,041"," 27,574 ",27.5902,0.2858,Uknown,48000
TX,Texas,South,Texas,48,0,2007,2007,Uninsured,85,"5,765,132","21,504,681"," 26,809 ",0.25624,0.27976,Uknown,
TX,Texas,South,Texas,48,0,2008,2008,Uninsured,85,"5,494,593","21,348,989"," 25,737 ",0.25308,0.26092,Uknown,48000
TX,Texas,South,Texas,48,0,2009,2009,Uninsured,85,"5,710,171","21,730,992"," 26,277 ",0.260617021,0.265382979,2012,48000
TX,Texas,South,Texas,48,0,2010,2010,Uninsured,85,"5,820,793","22,098,206"," 26,341 ",0.260624242,0.265375758,2013,48000
TX,Texas,South,Texas,48,0,2011,2011,Uninsured,85,"5,771,479","22,426,103"," 25,736 ",0.254972434,0.259738392,2014,
UT,Utah,West,Utah,49,0,2006,2006,Uninsured,85,"400,573","2,396,858"," 16,712 ",16.68236,0.18464,Uknown,49000
UT,Utah,West,Utah,49,0,2007,2007,Uninsured,85,"388,199","2,470,965"," 15,710 ",0.13936,0.17464,Uknown,
UT,Utah,West,Utah,49,0,2008,2008,Uninsured,85,"399,117","2,454,796"," 16,259 ",0.1532,0.1728,Uknown,49000
UT,Utah,West,Utah,49,0,2009,2009,Uninsured,85,"397,794","2,497,329"," 15,929 ",0.154234043,0.163765957,2012,49000
UT,Utah,West,Utah,49,0,2010,2010,Uninsured,85,"414,476","2,482,360"," 16,697 ",0.162248485,0.171751515,2013,49000
UT,Utah,West,Utah,49,0,2011,2011,Uninsured,85,"417,274","2,517,201"," 16,577 ",0.159811596,0.17172649,2014,
VT,Vermont,Northest,Vermont,50,0,2006,2006,Uninsured,85,"68,944","534,356"," 12,902 ",12.88432,0.14468,Uknown,50000
VT,Vermont,Northest,Vermont,50,0,2007,2007,Uninsured,85,"60,093","531,814"," 11,300 ",0.09732,0.12868,Uknown,
VT,Vermont,Northest,Vermont,50,0,2008,2008,Uninsured,85,"53,056","516,852"," 10,265 ",0.09124,0.11476,Uknown,50000
VT,Vermont,Northest,Vermont,50,0,2009,2009,Uninsured,85,"53,420","514,070"," 10,392 ",0.096851064,0.111148936,2012,50000
VT,Vermont,Northest,Vermont,50,0,2010,2010,Uninsured,85,"49,750","512,348"," 9,710 ",0.089872727,0.104127273,2013,50000
VT,Vermont,Northest,Vermont,50,0,2011,2011,Uninsured,85,"40,681","510,423"," 7,970 ",0.073743115,0.085658009,2014,
VA,Virginia,South,Virginia,51,0,2006,2006,Uninsured,85,"1,034,424","6,682,015"," 15,481 ",15.48628,0.16872,Uknown,51000
VA,Virginia,South,Virginia,51,0,2007,2007,Uninsured,85,"1,014,834","6,735,496"," 15,067 ",0.13728,0.16472,Uknown,
VA,Virginia,South,Virginia,51,0,2008,2008,Uninsured,85,"874,962","6,614,107"," 13,229 ",0.12612,0.13788,Uknown,51000
VA,Virginia,South,Virginia,51,0,2009,2009,Uninsured,85,"908,234","6,699,874"," 13,556 ",0.132425532,0.139574468,2012,51000
VA,Virginia,South,Virginia,51,0,2010,2010,Uninsured,85,"1,009,466","6,827,049"," 14,786 ",0.144436364,0.151563636,2013,51000
VA,Virginia,South,Virginia,51,0,2011,2011,Uninsured,85,"979,509","6,868,004"," 14,262 ",0.139044698,0.146193634,2014,
WA,Washington,West,Washington,53,0,2006,2006,Uninsured,85,"801,215","5,639,997"," 14,206 ",14.18628,0.15572,Uknown,53000
WA,Washington,West,Washington,53,0,2007,2007,Uninsured,85,"749,936","5,693,996"," 13,171 ",0.11632,0.14768,Uknown,
WA,Washington,West,Washington,53,0,2008,2008,Uninsured,85,"796,579","5,674,119"," 14,039 ",0.13412,0.14588,Uknown,53000
WA,Washington,West,Washington,53,0,2009,2009,Uninsured,85,"865,282","5,765,936"," 15,007 ",0.146425532,0.153574468,2012,53000
WA,Washington,West,Washington,53,0,2010,2010,Uninsured,85,"936,767","5,814,063"," 16,112 ",0.157436364,0.164563636,2013,53000
WA,Washington,West,Washington,53,0,2011,2011,Uninsured,85,"937,962","5,858,681"," 16,010 ",0.156523342,0.163672279,2014,
WV,West Virginia,South,West Virginia,54,0,2006,2006,Uninsured,85,"275,611","1,518,977"," 18,145 ",18.0804,0.2006,Uknown,54000
WV,West Virginia,South,West Virginia,54,0,2007,2007,Uninsured,85,"251,709","1,506,213"," 16,711 ",0.14544,0.18856,Uknown,
WV,West Virginia,South,West Virginia,54,0,2008,2008,Uninsured,85,"259,978","1,490,871"," 17,438 ",0.16224,0.18576,Uknown,54000
WV,West Virginia,South,West Virginia,54,0,2009,2009,Uninsured,85,"250,222","1,493,154"," 16,758 ",0.160851064,0.175148936,2012,54000
WV,West Virginia,South,West Virginia,54,0,2010,2010,Uninsured,85,"262,794","1,508,371"," 17,422 ",0.166872727,0.181127273,2013,54000
WV,West Virginia,South,West Virginia,54,0,2011,2011,Uninsured,85,"272,782","1,509,282"," 18,074 ",0.173587335,0.187885207,2014,
WI,Wisconsin,Midwest,Wisconsin,55,0,2006,2006,Uninsured,85,"474,052","4,803,976"," 9,868 ",9.88824,0.11076,Uknown,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2007,2007,Uninsured,85,"466,930","4,830,248"," 9,667 ",0.08524,0.10876,Uknown,
WI,Wisconsin,Midwest,Wisconsin,55,0,2008,2008,Uninsured,85,"476,388","4,752,486"," 10,024 ",0.09608,0.10392,Uknown,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2009,2009,Uninsured,85,"506,363","4,764,490"," 10,628 ",0.103617021,0.108382979,2012,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2010,2010,Uninsured,85,"518,246","4,784,545"," 10,832 ",0.105624242,0.110375758,2013,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2011,2011,Uninsured,85,"494,532","4,791,221"," 10,322 ",0.1008333,0.105599257,2014,
WY,Wyoming,West,Wyoming,56,0,2006,2006,Uninsured,85,"74,486","452,803"," 16,450 ",16.48236,0.18264,Uknown,56000
WY,Wyoming,West,Wyoming,56,0,2007,2007,Uninsured,85,"72,186","460,079"," 15,690 ",0.13936,0.17464,Uknown,
WY,Wyoming,West,Wyoming,56,0,2008,2008,Uninsured,85,"71,703","455,213"," 15,752 ",0.14036,0.17564,Uknown,56000
WY,Wyoming,West,Wyoming,56,0,2009,2009,Uninsured,85,"80,707","465,447"," 17,340 ",0.161085106,0.184914894,2012,56000
WY,Wyoming,West,Wyoming,56,0,2010,2010,Uninsured,85,"83,761","483,193"," 17,335 ",0.162309091,0.183690909,2013,56000
WY,Wyoming,West,Wyoming,56,0,2011,2011,Uninsured,85,"84,035","484,611"," 17,341 ",0.16268372,0.184130529,2014,
AL,Alabama,South,Alabama,1,0,2007,2007,Sexually transmitted infections,45,"25,153","4,599,030", 547 ,Uknown,Uknown,2010,1000
AL,Alabama,South,Alabama,1,0,2008,2008,Sexually transmitted infections,45,"24,760","4,627,851", 535 ,Uknown,Uknown,2011,1000
AL,Alabama,South,Alabama,1,0,2009,2009,Sexually transmitted infections,45,"25,929","4,661,812", 556 ,Uknown,Uknown,2012,1000
AL,Alabama,South,Alabama,1,0,2010,2010,Sexually transmitted infections,45,"26,875","4,779,736", 562 ,Uknown,Uknown,2013,1000
AL,Alabama,South,Alabama,1,0,2011,2011,Sexually transmitted infections,45,"29,626","4,802,740", 617 ,Uknown,Uknown,2014,1000
AK,Alaska,West,Alaska,2,0,2007,2007,Sexually transmitted infections,45,"4,911","670,053", 733 ,Uknown,Uknown,2010,2000
AK,Alaska,West,Alaska,2,0,2008,2008,Sexually transmitted infections,45,"4,861","683,478", 711 ,Uknown,Uknown,2011,2000
AK,Alaska,West,Alaska,2,0,2009,2009,Sexually transmitted infections,45,"5,166","686,329", 753 ,Uknown,Uknown,2012,2000
AK,Alaska,West,Alaska,2,0,2010,2010,Sexually transmitted infections,45,"5,935","710,231", 836 ,Uknown,Uknown,2013,2000
AK,Alaska,West,Alaska,2,0,2011,2011,Sexually transmitted infections,45,"5,739","722,718", 794 ,Uknown,Uknown,2014,2000
AZ,Arizona,West,Arizona,4,0,2007,2007,Sexually transmitted infections,45,"24,866","6,166,318", 403 ,Uknown,Uknown,2010,4000
AZ,Arizona,West,Arizona,4,0,2008,2008,Sexually transmitted infections,45,"24,769","6,338,755", 391 ,Uknown,Uknown,2011,4000
AZ,Arizona,West,Arizona,4,0,2009,2009,Sexually transmitted infections,45,"26,002","6,500,500", 400 ,Uknown,Uknown,2012,4000
AZ,Arizona,West,Arizona,4,0,2010,2010,Sexually transmitted infections,45,"24,596","6,392,017", 385 ,Uknown,Uknown,2013,4000
AZ,Arizona,West,Arizona,4,0,2011,2011,Sexually transmitted infections,45,"29,251","6,482,505", 451 ,Uknown,Uknown,2014,4000
AR,Arkansas,South,Arkansas,5,0,2007,2007,Sexually transmitted infections,45,"9,954","2,810,872", 354 ,Uknown,Uknown,2010,5000
AR,Arkansas,South,Arkansas,5,0,2008,2008,Sexually transmitted infections,45,"14,136","2,834,797", 499 ,Uknown,Uknown,2011,5000
AR,Arkansas,South,Arkansas,5,0,2009,2009,Sexually transmitted infections,45,"14,354","2,855,381", 503 ,Uknown,Uknown,2012,5000
AR,Arkansas,South,Arkansas,5,0,2010,2010,Sexually transmitted infections,45,"15,424","2,915,918", 529 ,Uknown,Uknown,2013,5000
AR,Arkansas,South,Arkansas,5,0,2011,2011,Sexually transmitted infections,45,"16,052","2,937,979", 546 ,Uknown,Uknown,2014,5000
CA,California,West,California,6,0,2007,2007,Sexually transmitted infections,45,"141,928","36,457,549", 389 ,Uknown,Uknown,2010,6000
CA,California,West,California,6,0,2008,2008,Sexually transmitted infections,45,"148,798","36,553,215", 407 ,Uknown,Uknown,2011,6000
CA,California,West,California,6,0,2009,2009,Sexually transmitted infections,45,"146,796","36,754,131", 399 ,Uknown,Uknown,2012,6000
CA,California,West,California,6,0,2010,2010,Sexually transmitted infections,45,"150,443","37,253,956", 404 ,Uknown,Uknown,2013,6000
CA,California,West,California,6,0,2011,2011,Sexually transmitted infections,45,"166,773","37,691,912", 442 ,Uknown,Uknown,2014,6000
CO,Colorado,West,Colorado,8,0,2007,2007,Sexually transmitted infections,45,"17,186","4,753,377", 362 ,Uknown,Uknown,2010,8000
CO,Colorado,West,Colorado,8,0,2008,2008,Sexually transmitted infections,45,"19,180","4,861,515", 395 ,Uknown,Uknown,2011,8000
CO,Colorado,West,Colorado,8,0,2009,2009,Sexually transmitted infections,45,"19,998","4,938,997", 405 ,Uknown,Uknown,2012,8000
CO,Colorado,West,Colorado,8,0,2010,2010,Sexually transmitted infections,45,"19,439","5,029,196", 387 ,Uknown,Uknown,2013,8000
CO,Colorado,West,Colorado,8,0,2011,2011,Sexually transmitted infections,45,"21,811","5,116,796", 426 ,Uknown,Uknown,2014,8000
CT,Connecticut,Northest,Connecticut,9,0,2007,2007,Sexually transmitted infections,45,"11,454","3,504,809", 327 ,Uknown,Uknown,2010,9000
CT,Connecticut,Northest,Connecticut,9,0,2008,2008,Sexually transmitted infections,45,"12,519","3,502,309", 357 ,Uknown,Uknown,2011,9000
CT,Connecticut,Northest,Connecticut,9,0,2009,2009,Sexually transmitted infections,45,"12,127","3,500,866", 346 ,Uknown,Uknown,2012,9000
CT,Connecticut,Northest,Connecticut,9,0,2010,2010,Sexually transmitted infections,45,"12,177","3,574,097", 341 ,Uknown,Uknown,2013,9000
CT,Connecticut,Northest,Connecticut,9,0,2011,2011,Sexually transmitted infections,45,"13,649","3,580,709", 381 ,Uknown,Uknown,2014,9000
DE,Delaware,South,Delaware,10,0,2007,2007,Sexually transmitted infections,45,"3,479","853,476", 408 ,Uknown,Uknown,2010,10000
DE,Delaware,South,Delaware,10,0,2008,2008,Sexually transmitted infections,45,"3,868","864,764", 447 ,Uknown,Uknown,2011,10000
DE,Delaware,South,Delaware,10,0,2009,2009,Sexually transmitted infections,45,"4,718","873,057", 540 ,Uknown,Uknown,2012,10000
DE,Delaware,South,Delaware,10,0,2010,2010,Sexually transmitted infections,45,"4,464","897,934", 497 ,Uknown,Uknown,2013,10000
DE,Delaware,South,Delaware,10,0,2011,2011,Sexually transmitted infections,45,"4,508","907,135", 497 ,Uknown,Uknown,2014,10000
FL,Florida,South,Florida,12,0,2007,2007,Sexually transmitted infections,45,"57,575","18,089,888", 318 ,Uknown,Uknown,2010,12000
FL,Florida,South,Florida,12,0,2008,2008,Sexually transmitted infections,45,"71,017","18,251,243", 389 ,Uknown,Uknown,2011,12000
FL,Florida,South,Florida,12,0,2009,2009,Sexually transmitted infections,45,"72,931","18,328,977", 398 ,Uknown,Uknown,2012,12000
FL,Florida,South,Florida,12,0,2010,2010,Sexually transmitted infections,45,"74,744","18,801,310", 398 ,Uknown,Uknown,2013,12000
FL,Florida,South,Florida,12,0,2011,2011,Sexually transmitted infections,45,"76,033","19,057,542", 399 ,Uknown,Uknown,2014,12000
GA,Georgia,South,Georgia,13,0,2007,2007,Sexually transmitted infections,45,"42,913","9,363,941", 458 ,Uknown,Uknown,2010,13000
GA,Georgia,South,Georgia,13,0,2008,2008,Sexually transmitted infections,45,"42,629","9,544,750", 447 ,Uknown,Uknown,2011,13000
GA,Georgia,South,Georgia,13,0,2009,2009,Sexually transmitted infections,45,"39,828","9,685,798", 411 ,Uknown,Uknown,2012,13000
GA,Georgia,South,Georgia,13,0,2010,2010,Sexually transmitted infections,45,"45,111","9,687,653", 466 ,Uknown,Uknown,2013,13000
GA,Georgia,South,Georgia,13,0,2011,2011,Sexually transmitted infections,45,"54,403","9,815,210", 554 ,Uknown,Uknown,2014,13000
HI,Hawaii,West,Hawaii,15,0,2007,2007,Sexually transmitted infections,45,"5,659","1,285,498", 440 ,Uknown,Uknown,2010,15000
HI,Hawaii,West,Hawaii,15,0,2008,2008,Sexually transmitted infections,45,"5,982","1,283,388", 466 ,Uknown,Uknown,2011,15000
HI,Hawaii,West,Hawaii,15,0,2009,2009,Sexually transmitted infections,45,"6,026","1,288,157", 468 ,Uknown,Uknown,2012,15000
